(0.003, 300, 0.3, 2, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 1000, 0.75, 5, 5, 300): {'acc': 0.86829268292682926, 'rec': 0.83333333333333337, 'prec': 0.86206896551724133, 'f1': 0.84745762711864403}
(0.01, 500, 0.5, 3, 3, 300): {'acc': 0.85853658536585364, 'rec': 0.8666666666666667, 'prec': 0.82105263157894737, 'f1': 0.84324324324324329}
(0.0003, 500, 0.5, 5, 5, 300): {'acc': 0.78048780487804881, 'rec': 0.78888888888888886, 'prec': 0.73195876288659789, 'f1': 0.7593582887700534}
(0.01, 300, 0.75, 2, 5, 300): {'acc': 0.82439024390243898, 'rec': 0.73333333333333328, 'prec': 0.84615384615384615, 'f1': 0.78571428571428559}
(0.001, 300, 0.75, 3, 20, 300): {'acc': 0.80000000000000004, 'rec': 0.72222222222222221, 'prec': 0.80246913580246915, 'f1': 0.76023391812865493}
(0.003, 500, 0.75, 3, 5, 300): {'acc': 0.81463414634146336, 'rec': 0.77777777777777779, 'prec': 0.79545454545454541, 'f1': 0.7865168539325843}
(0.003, 300, 0.5, 2, 5, 300): {'acc': 0.85853658536585364, 'rec': 0.84444444444444444, 'prec': 0.8351648351648352, 'f1': 0.83977900552486195}
(0.0003, 300, 0.5, 5, 3, 300): {'acc': 0.69756097560975605, 'rec': 0.37777777777777777, 'prec': 0.84999999999999998, 'f1': 0.52307692307692299}
(0.01, 500, 0.3, 7, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 500, 0.75, 3, 20, 300): {'acc': 0.71219512195121948, 'rec': 0.55555555555555558, 'prec': 0.72463768115942029, 'f1': 0.62893081761006298}
(0.0001, 500, 0.3, 5, 10, 300): {'acc': 0.76585365853658538, 'rec': 0.66666666666666663, 'prec': 0.76923076923076927, 'f1': 0.71428571428571419}
(0.003, 300, 0.3, 2, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.5, 2, 5, 300): {'acc': 0.92682926829268297, 'rec': 0.94444444444444442, 'prec': 0.89473684210526316, 'f1': 0.91891891891891897}
(0.0003, 500, 0.75, 5, 5, 300): {'acc': 0.70731707317073167, 'rec': 0.64444444444444449, 'prec': 0.67441860465116277, 'f1': 0.65909090909090906}
(0.01, 500, 0.75, 7, 5, 300): {'acc': 0.82926829268292679, 'rec': 0.80000000000000004, 'prec': 0.8089887640449438, 'f1': 0.8044692737430168}
(0.01, 1000, 0.75, 5, 5, 300): {'acc': 0.84878048780487803, 'rec': 0.76666666666666672, 'prec': 0.87341772151898733, 'f1': 0.81656804733727806}
(0.0003, 1000, 0.5, 7, 10, 300): {'acc': 0.85853658536585364, 'rec': 0.87777777777777777, 'prec': 0.81443298969072164, 'f1': 0.84491978609625673}
(0.0003, 1000, 0.3, 2, 3, 300): {'acc': 0.79512195121951224, 'rec': 0.71111111111111114, 'prec': 0.80000000000000004, 'f1': 0.75294117647058822}
(0.001, 500, 0.3, 2, 5, 300): {'acc': 0.87804878048780488, 'rec': 0.83333333333333337, 'prec': 0.88235294117647056, 'f1': 0.8571428571428571}
(0.003, 1000, 0.75, 2, 5, 300): {'acc': 0.81951219512195117, 'rec': 0.72222222222222221, 'prec': 0.8441558441558441, 'f1': 0.77844311377245501}
(0.01, 1000, 0.3, 3, 5, 300): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.0003, 1000, 0.75, 2, 3, 300): {'acc': 0.73658536585365852, 'rec': 0.58888888888888891, 'prec': 0.75714285714285712, 'f1': 0.66249999999999998}
(0.003, 800, 0.5, 7, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 500, 0.75, 3, 3, 300): {'acc': 0.80487804878048785, 'rec': 0.76666666666666672, 'prec': 0.78409090909090906, 'f1': 0.7752808988764045}
(0.001, 500, 0.3, 2, 10, 300): {'acc': 0.95121951219512191, 'rec': 0.92222222222222228, 'prec': 0.96511627906976749, 'f1': 0.94318181818181812}
(0.0001, 500, 0.3, 3, 20, 300): {'acc': 0.79024390243902443, 'rec': 0.72222222222222221, 'prec': 0.7831325301204819, 'f1': 0.75144508670520216}
(0.003, 800, 0.75, 2, 5, 300): {'acc': 0.81463414634146336, 'rec': 0.74444444444444446, 'prec': 0.81707317073170727, 'f1': 0.77906976744186052}
(0.001, 300, 0.5, 2, 10, 300): {'acc': 0.84390243902439022, 'rec': 0.80000000000000004, 'prec': 0.83720930232558144, 'f1': 0.81818181818181834}
(0.003, 300, 0.3, 5, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 500, 0.5, 2, 10, 300): {'acc': 0.98048780487804876, 'rec': 0.97777777777777775, 'prec': 0.97777777777777775, 'f1': 0.97777777777777775}
(0.001, 1000, 0.3, 7, 5, 300): {'acc': 0.95121951219512191, 'rec': 0.96666666666666667, 'prec': 0.92553191489361697, 'f1': 0.94565217391304357}
(0.01, 500, 0.75, 7, 3, 300): {'acc': 0.82926829268292679, 'rec': 0.73333333333333328, 'prec': 0.8571428571428571, 'f1': 0.79041916167664661}
(0.01, 800, 0.75, 5, 20, 300): {'acc': 0.98536585365853657, 'rec': 0.96666666666666667, 'prec': 1.0, 'f1': 0.98305084745762705}
(0.01, 500, 0.5, 5, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.3, 2, 5, 300): {'acc': 0.98536585365853657, 'rec': 1.0, 'prec': 0.967741935483871, 'f1': 0.98360655737704916}
(0.003, 300, 0.3, 7, 3, 300): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.003, 800, 0.5, 3, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 500, 0.75, 2, 5, 300): {'acc': 0.70243902439024386, 'rec': 0.59999999999999998, 'prec': 0.68354430379746833, 'f1': 0.63905325443786976}
(0.003, 300, 0.5, 7, 10, 300): {'acc': 0.96097560975609753, 'rec': 0.97777777777777775, 'prec': 0.93617021276595747, 'f1': 0.9565217391304347}
(0.003, 800, 0.5, 3, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 1000, 0.3, 7, 3, 300): {'acc': 0.8878048780487805, 'rec': 0.8666666666666667, 'prec': 0.8764044943820225, 'f1': 0.87150837988826824}
(0.0003, 300, 0.5, 5, 10, 300): {'acc': 0.80487804878048785, 'rec': 0.69999999999999996, 'prec': 0.82894736842105265, 'f1': 0.75903614457831325}
(0.0001, 800, 0.3, 2, 5, 300): {'acc': 0.7219512195121951, 'rec': 0.66666666666666663, 'prec': 0.68965517241379315, 'f1': 0.67796610169491534}
(0.0001, 300, 0.3, 2, 10, 300): {'acc': 0.67804878048780493, 'rec': 0.61111111111111116, 'prec': 0.63953488372093026, 'f1': 0.62500000000000011}
(0.0003, 300, 0.5, 3, 3, 300): {'acc': 0.6634146341463415, 'rec': 0.29999999999999999, 'prec': 0.81818181818181823, 'f1': 0.43902439024390244}
(0.001, 800, 0.75, 5, 20, 300): {'acc': 0.89268292682926831, 'rec': 0.84444444444444444, 'prec': 0.90476190476190477, 'f1': 0.87356321839080464}
(0.003, 1000, 0.5, 3, 3, 300): {'acc': 0.86829268292682926, 'rec': 0.82222222222222219, 'prec': 0.87058823529411766, 'f1': 0.84571428571428564}
(0.001, 500, 0.75, 5, 3, 300): {'acc': 0.75121951219512195, 'rec': 0.57777777777777772, 'prec': 0.80000000000000004, 'f1': 0.67096774193548381}
(0.0001, 1000, 0.3, 2, 3, 300): {'acc': 0.74634146341463414, 'rec': 0.62222222222222223, 'prec': 0.7567567567567568, 'f1': 0.68292682926829273}
(0.01, 1000, 0.5, 2, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 1000, 0.75, 7, 10, 300): {'acc': 0.73170731707317072, 'rec': 0.75555555555555554, 'prec': 0.67326732673267331, 'f1': 0.7120418848167539}
(0.0001, 300, 0.3, 2, 3, 300): {'acc': 0.56585365853658531, 'rec': 0.011111111111111112, 'prec': 1.0, 'f1': 0.02197802197802198}
(0.001, 800, 0.3, 3, 3, 300): {'acc': 0.86829268292682926, 'rec': 0.91111111111111109, 'prec': 0.81188118811881194, 'f1': 0.8586387434554974}
(0.001, 1000, 0.75, 5, 10, 300): {'acc': 0.82439024390243898, 'rec': 0.71111111111111114, 'prec': 0.86486486486486491, 'f1': 0.78048780487804881}
(0.01, 1000, 0.5, 3, 5, 300): {'acc': 0.93658536585365859, 'rec': 0.97777777777777775, 'prec': 0.88888888888888884, 'f1': 0.93121693121693105}
(0.0001, 800, 0.3, 2, 3, 300): {'acc': 0.71219512195121948, 'rec': 0.61111111111111116, 'prec': 0.69620253164556967, 'f1': 0.65088757396449703}
(0.01, 300, 0.3, 7, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 800, 0.3, 7, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.5, 3, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 800, 0.3, 2, 5, 300): {'acc': 0.97073170731707314, 'rec': 0.94444444444444442, 'prec': 0.98837209302325579, 'f1': 0.96590909090909083}
(0.0001, 800, 0.5, 5, 20, 300): {'acc': 0.79512195121951224, 'rec': 0.74444444444444446, 'prec': 0.77906976744186052, 'f1': 0.76136363636363646}
(0.001, 300, 0.75, 5, 5, 300): {'acc': 0.78048780487804881, 'rec': 0.72222222222222221, 'prec': 0.76470588235294112, 'f1': 0.74285714285714277}
(0.0003, 1000, 0.5, 5, 10, 300): {'acc': 0.85853658536585364, 'rec': 0.84444444444444444, 'prec': 0.8351648351648352, 'f1': 0.83977900552486195}
(0.001, 300, 0.3, 7, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 1000, 0.3, 5, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 500, 0.75, 5, 20, 300): {'acc': 0.98048780487804876, 'rec': 0.96666666666666667, 'prec': 0.98863636363636365, 'f1': 0.97752808988764039}
(0.001, 300, 0.75, 5, 10, 300): {'acc': 0.78536585365853662, 'rec': 0.71111111111111114, 'prec': 0.78048780487804881, 'f1': 0.7441860465116279}
(0.01, 500, 0.75, 5, 5, 300): {'acc': 0.82439024390243898, 'rec': 0.77777777777777779, 'prec': 0.81395348837209303, 'f1': 0.79545454545454553}
(0.003, 1000, 0.75, 7, 3, 300): {'acc': 0.8341463414634146, 'rec': 0.78888888888888886, 'prec': 0.82558139534883723, 'f1': 0.80681818181818177}
(0.0001, 800, 0.3, 7, 5, 300): {'acc': 0.73658536585365852, 'rec': 0.62222222222222223, 'prec': 0.73684210526315785, 'f1': 0.67469879518072284}
(0.003, 500, 0.3, 5, 5, 300): {'acc': 0.96097560975609753, 'rec': 0.91111111111111109, 'prec': 1.0, 'f1': 0.95348837209302328}
(0.0003, 500, 0.75, 7, 3, 300): {'acc': 0.69268292682926824, 'rec': 0.4777777777777778, 'prec': 0.72881355932203384, 'f1': 0.57718120805369133}
(0.0003, 800, 0.5, 3, 20, 300): {'acc': 0.89756097560975612, 'rec': 0.8666666666666667, 'prec': 0.89655172413793105, 'f1': 0.88135593220338992}
(0.0003, 300, 0.5, 7, 3, 300): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0001, 1000, 0.5, 2, 10, 300): {'acc': 0.77073170731707319, 'rec': 0.66666666666666663, 'prec': 0.77922077922077926, 'f1': 0.7185628742514969}
(0.01, 1000, 0.3, 2, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 1000, 0.3, 3, 5, 300): {'acc': 0.9463414634146341, 'rec': 0.88888888888888884, 'prec': 0.98765432098765427, 'f1': 0.93567251461988299}
(0.0001, 300, 0.3, 2, 5, 300): {'acc': 0.68780487804878043, 'rec': 0.74444444444444446, 'prec': 0.62037037037037035, 'f1': 0.6767676767676768}
(0.01, 1000, 0.3, 7, 3, 300): {'acc': 0.93170731707317078, 'rec': 0.88888888888888884, 'prec': 0.95238095238095233, 'f1': 0.91954022988505746}
(0.01, 1000, 0.5, 3, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 300, 0.3, 3, 10, 300): {'acc': 0.92195121951219516, 'rec': 0.92222222222222228, 'prec': 0.90217391304347827, 'f1': 0.91208791208791218}
(0.0001, 300, 0.3, 7, 20, 300): {'acc': 0.76097560975609757, 'rec': 0.64444444444444449, 'prec': 0.77333333333333332, 'f1': 0.70303030303030312}
(0.0001, 1000, 0.5, 3, 5, 300): {'acc': 0.71219512195121948, 'rec': 0.57777777777777772, 'prec': 0.71232876712328763, 'f1': 0.6380368098159509}
(0.003, 1000, 0.75, 7, 10, 300): {'acc': 0.90731707317073174, 'rec': 0.85555555555555551, 'prec': 0.92771084337349397, 'f1': 0.89017341040462417}
(0.0003, 300, 0.3, 3, 10, 300): {'acc': 0.775609756097561, 'rec': 0.67777777777777781, 'prec': 0.78205128205128205, 'f1': 0.72619047619047616}
(0.0003, 800, 0.5, 5, 20, 300): {'acc': 0.93170731707317078, 'rec': 0.88888888888888884, 'prec': 0.95238095238095233, 'f1': 0.91954022988505746}
(0.0003, 300, 0.5, 7, 5, 300): {'acc': 0.69756097560975605, 'rec': 0.51111111111111107, 'prec': 0.71875, 'f1': 0.59740259740259738}
(0.0001, 800, 0.3, 3, 5, 300): {'acc': 0.7219512195121951, 'rec': 0.61111111111111116, 'prec': 0.7142857142857143, 'f1': 0.6586826347305389}
(0.01, 500, 0.5, 3, 5, 300): {'acc': 0.95121951219512191, 'rec': 0.97777777777777775, 'prec': 0.91666666666666663, 'f1': 0.94623655913978499}
(0.0001, 800, 0.5, 2, 20, 300): {'acc': 0.80000000000000004, 'rec': 0.73333333333333328, 'prec': 0.79518072289156627, 'f1': 0.76300578034682087}
