(0.003, 300, 0.3, 2, 20, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 1000, 0.75, 5, 5, 300): {'acc': 0.8341463414634146, 'rec': 0.76666666666666672, 'prec': 0.84146341463414631, 'f1': 0.80232558139534882}
(0.01, 500, 0.5, 3, 3, 300): {'acc': 0.89756097560975612, 'rec': 0.84444444444444444, 'prec': 0.91566265060240959, 'f1': 0.87861271676300579}
(0.0003, 500, 0.5, 5, 5, 300): {'acc': 0.75609756097560976, 'rec': 0.62222222222222223, 'prec': 0.77777777777777779, 'f1': 0.6913580246913581}
(0.01, 300, 0.75, 2, 5, 300): {'acc': 0.85365853658536583, 'rec': 0.77777777777777779, 'prec': 0.875, 'f1': 0.82352941176470595}
(0.001, 300, 0.75, 3, 20, 300): {'acc': 0.80487804878048785, 'rec': 0.74444444444444446, 'prec': 0.79761904761904767, 'f1': 0.77011494252873569}
(0.003, 500, 0.75, 3, 5, 300): {'acc': 0.80487804878048785, 'rec': 0.73333333333333328, 'prec': 0.80487804878048785, 'f1': 0.76744186046511631}
(0.003, 300, 0.5, 2, 5, 300): {'acc': 0.87804878048780488, 'rec': 0.84444444444444444, 'prec': 0.87356321839080464, 'f1': 0.85875706214689285}
(0.0003, 300, 0.5, 5, 3, 300): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 500, 0.3, 7, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 500, 0.75, 3, 20, 300): {'acc': 0.74634146341463414, 'rec': 0.62222222222222223, 'prec': 0.7567567567567568, 'f1': 0.68292682926829273}
(0.0001, 500, 0.3, 5, 10, 300): {'acc': 0.78536585365853662, 'rec': 0.68888888888888888, 'prec': 0.79487179487179482, 'f1': 0.73809523809523803}
(0.003, 300, 0.3, 2, 10, 300): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(0.01, 800, 0.5, 2, 5, 300): {'acc': 0.9463414634146341, 'rec': 0.90000000000000002, 'prec': 0.97590361445783136, 'f1': 0.93641618497109824}
(0.0003, 500, 0.75, 5, 5, 300): {'acc': 0.73170731707317072, 'rec': 0.72222222222222221, 'prec': 0.68421052631578949, 'f1': 0.70270270270270274}
(0.01, 500, 0.75, 7, 5, 300): {'acc': 0.80487804878048785, 'rec': 0.71111111111111114, 'prec': 0.82051282051282048, 'f1': 0.76190476190476186}
(0.01, 1000, 0.75, 5, 5, 300): {'acc': 0.86341463414634145, 'rec': 0.78888888888888886, 'prec': 0.88749999999999996, 'f1': 0.83529411764705874}
(0.0003, 1000, 0.5, 7, 10, 300): {'acc': 0.89268292682926831, 'rec': 0.8666666666666667, 'prec': 0.88636363636363635, 'f1': 0.8764044943820225}
(0.0003, 1000, 0.3, 2, 3, 300): {'acc': 0.81463414634146336, 'rec': 0.72222222222222221, 'prec': 0.83333333333333337, 'f1': 0.77380952380952384}
(0.001, 500, 0.3, 2, 5, 300): {'acc': 0.87804878048780488, 'rec': 0.81111111111111112, 'prec': 0.90123456790123457, 'f1': 0.85380116959064323}
